normalized_finding_id,raw_finding_id,scenario_id,family_id,context_variant,base_seed_id,check_id,check_name,resource_raw,resource_address_norm,resource_type,file_path_raw,file_path_repo,line_start,line_end,severity_raw,severity_class,severity_numeric,scope_status,scope_category,scope_notes,severity_policy_basis,environment,asset_criticality,data_sensitivity
1f965acb455cbf15,b0f10e70138f99a6,CTX-08-B,CTX-08,context_b,EXT-04,CKV2_AWS_30,Ensure Postgres RDS as aws_db_instance has Query Logging enabled,aws_db_instance.target,aws_db_instance.target,aws_db_instance,/CTX-08/context_b/main.tf,CTX-08/context_b/main.tf,26,36,,MEDIUM,2,IN_SCOPE,CAT-08,PostgreSQL RDS query logging is a logging control and falls under Missing encryption / logging.,Missing PostgreSQL RDS query logging control,prod,high,high
122018345212b922,9637eb0620be95d9,CTX-06-A,CTX-06,context_a,EXT-01,CKV2_AWS_40,Ensure AWS IAM policy does not allow full IAM privileges,aws_iam_policy.target,aws_iam_policy.target,aws_iam_policy,/CTX-06/context_a/main.tf,CTX-06/context_a/main.tf,24,35,,CRITICAL,4,IN_SCOPE,CAT-03,Full IAM privileges,Full IAM privileges,dev,low,low
c99fbf0b6e8faf22,9ef48db427ed198f,CTX-06-B,CTX-06,context_b,EXT-01,CKV2_AWS_40,Ensure AWS IAM policy does not allow full IAM privileges,aws_iam_policy.target,aws_iam_policy.target,aws_iam_policy,/CTX-06/context_b/main.tf,CTX-06/context_b/main.tf,24,35,,CRITICAL,4,IN_SCOPE,CAT-03,Full IAM privileges,Full IAM privileges,prod,high,high
9902b2051438434d,0c647dc8eb522dba,CTX-01-A,CTX-01,context_a,AIG-00526,CKV2_AWS_61,Ensure that an S3 bucket has a lifecycle configuration,aws_s3_bucket.access_logs,aws_s3_bucket.access_logs,aws_s3_bucket,/CTX-01/context_a/main.tf,CTX-01/context_a/main.tf,65,68,,,,OUT_OF_SCOPE,,S3 lifecycle control,,dev,low,low
354d290aac85a3ff,30e9d86b7cdea5a0,CTX-01-A,CTX-01,context_a,AIG-00526,CKV2_AWS_61,Ensure that an S3 bucket has a lifecycle configuration,aws_s3_bucket.main,aws_s3_bucket.main,aws_s3_bucket,/CTX-01/context_a/main.tf,CTX-01/context_a/main.tf,130,133,,,,OUT_OF_SCOPE,,S3 lifecycle control,,dev,low,low
be3ec5826aa9bfe1,8f5c8292f36d5480,CTX-01-B,CTX-01,context_b,AIG-00526,CKV2_AWS_61,Ensure that an S3 bucket has a lifecycle configuration,aws_s3_bucket.access_logs,aws_s3_bucket.access_logs,aws_s3_bucket,/CTX-01/context_b/main.tf,CTX-01/context_b/main.tf,65,68,,,,OUT_OF_SCOPE,,S3 lifecycle control,,prod,high,high
c9399df758ec5603,a422c934d0b00dc0,CTX-01-B,CTX-01,context_b,AIG-00526,CKV2_AWS_61,Ensure that an S3 bucket has a lifecycle configuration,aws_s3_bucket.main,aws_s3_bucket.main,aws_s3_bucket,/CTX-01/context_b/main.tf,CTX-01/context_b/main.tf,130,133,,,,OUT_OF_SCOPE,,S3 lifecycle control,,prod,high,high
a318b07c0b2cb970,b83219f7bf95db2a,CTX-02-A,CTX-02,context_a,AIG-01054,CKV2_AWS_61,Ensure that an S3 bucket has a lifecycle configuration,aws_s3_bucket.this,aws_s3_bucket.this,aws_s3_bucket,/CTX-02/context_a/main.tf,CTX-02/context_a/main.tf,77,80,,,,OUT_OF_SCOPE,,S3 lifecycle control,,dev,low,low
56efd285bc629cf5,9b2fa2a3fc6078c8,CTX-02-B,CTX-02,context_b,AIG-01054,CKV2_AWS_61,Ensure that an S3 bucket has a lifecycle configuration,aws_s3_bucket.this,aws_s3_bucket.this,aws_s3_bucket,/CTX-02/context_b/main.tf,CTX-02/context_b/main.tf,77,80,,,,OUT_OF_SCOPE,,S3 lifecycle control,,prod,high,high
ba787171e5668f14,2983890c8532b376,CTX-06-A,CTX-06,context_a,EXT-01,CKV2_AWS_61,Ensure that an S3 bucket has a lifecycle configuration,aws_s3_bucket.target,aws_s3_bucket.target,aws_s3_bucket,/CTX-06/context_a/main.tf,CTX-06/context_a/main.tf,20,22,,,,OUT_OF_SCOPE,,S3 lifecycle control,,dev,low,low
8317736ce88b98e7,ff6bad3b147fcea9,CTX-06-B,CTX-06,context_b,EXT-01,CKV2_AWS_61,Ensure that an S3 bucket has a lifecycle configuration,aws_s3_bucket.target,aws_s3_bucket.target,aws_s3_bucket,/CTX-06/context_b/main.tf,CTX-06/context_b/main.tf,20,22,,,,OUT_OF_SCOPE,,S3 lifecycle control,,prod,high,high
1209e3313bd4b919,9b3def6a87aad456,CTX-10-A,CTX-10,context_a,EXT-07,CKV2_AWS_61,Ensure that an S3 bucket has a lifecycle configuration,aws_s3_bucket.logs,aws_s3_bucket.logs,aws_s3_bucket,/CTX-10/context_a/main.tf,CTX-10/context_a/main.tf,20,22,,,,OUT_OF_SCOPE,,S3 lifecycle control,,dev,low,low
3e7950e992470d98,8e9e65e04080120c,CTX-10-A,CTX-10,context_a,EXT-07,CKV2_AWS_61,Ensure that an S3 bucket has a lifecycle configuration,aws_s3_bucket.target,aws_s3_bucket.target,aws_s3_bucket,/CTX-10/context_a/main.tf,CTX-10/context_a/main.tf,24,26,,,,OUT_OF_SCOPE,,S3 lifecycle control,,dev,low,low
aab07867415da9cb,8247cf260aebd08b,CTX-10-B,CTX-10,context_b,EXT-07,CKV2_AWS_61,Ensure that an S3 bucket has a lifecycle configuration,aws_s3_bucket.logs,aws_s3_bucket.logs,aws_s3_bucket,/CTX-10/context_b/main.tf,CTX-10/context_b/main.tf,20,22,,,,OUT_OF_SCOPE,,S3 lifecycle control,,prod,high,high
9622e67107a8490a,f346850541b149e8,CTX-10-B,CTX-10,context_b,EXT-07,CKV2_AWS_61,Ensure that an S3 bucket has a lifecycle configuration,aws_s3_bucket.target,aws_s3_bucket.target,aws_s3_bucket,/CTX-10/context_b/main.tf,CTX-10/context_b/main.tf,24,26,,,,OUT_OF_SCOPE,,S3 lifecycle control,,prod,high,high
f670d3c97017bf45,1fd85ce5c365590a,CTX-05-A,CTX-05,context_a,AIG-00004,CKV2_AWS_1,Ensure that all NACL are attached to subnets,aws_network_acl.main,aws_network_acl.main,aws_network_acl,/CTX-05/context_a/main.tf,CTX-05/context_a/main.tf,156,162,,,,OUT_OF_SCOPE,,NACL attachment control is outside the predefined security categories.,,dev,low,low
5c23ba594a9dad01,7209b95bd04a39ac,CTX-05-B,CTX-05,context_b,AIG-00004,CKV2_AWS_1,Ensure that all NACL are attached to subnets,aws_network_acl.main,aws_network_acl.main,aws_network_acl,/CTX-05/context_b/main.tf,CTX-05/context_b/main.tf,156,162,,,,OUT_OF_SCOPE,,NACL attachment control is outside the predefined security categories.,,prod,high,high
322bbc3cd17e4deb,51ffdd3b34497c44,CTX-01-A,CTX-01,context_a,AIG-00526,CKV2_AWS_62,Ensure S3 buckets should have event notifications enabled,aws_s3_bucket.access_logs,aws_s3_bucket.access_logs,aws_s3_bucket,/CTX-01/context_a/main.tf,CTX-01/context_a/main.tf,65,68,,,,OUT_OF_SCOPE,,S3 event notification control,,dev,low,low
f2ce31c90dd7c98f,ff42e442f6c379ba,CTX-01-A,CTX-01,context_a,AIG-00526,CKV2_AWS_62,Ensure S3 buckets should have event notifications enabled,aws_s3_bucket.main,aws_s3_bucket.main,aws_s3_bucket,/CTX-01/context_a/main.tf,CTX-01/context_a/main.tf,130,133,,,,OUT_OF_SCOPE,,S3 event notification control,,dev,low,low
566181b6468c870e,21af3a2e4428be0e,CTX-01-B,CTX-01,context_b,AIG-00526,CKV2_AWS_62,Ensure S3 buckets should have event notifications enabled,aws_s3_bucket.access_logs,aws_s3_bucket.access_logs,aws_s3_bucket,/CTX-01/context_b/main.tf,CTX-01/context_b/main.tf,65,68,,,,OUT_OF_SCOPE,,S3 event notification control,,prod,high,high
2c689207cb474359,bd2b4ad0a2c1414c,CTX-01-B,CTX-01,context_b,AIG-00526,CKV2_AWS_62,Ensure S3 buckets should have event notifications enabled,aws_s3_bucket.main,aws_s3_bucket.main,aws_s3_bucket,/CTX-01/context_b/main.tf,CTX-01/context_b/main.tf,130,133,,,,OUT_OF_SCOPE,,S3 event notification control,,prod,high,high
f940147a8e65b1ee,3750d39ecaa20337,CTX-02-A,CTX-02,context_a,AIG-01054,CKV2_AWS_62,Ensure S3 buckets should have event notifications enabled,aws_s3_bucket.this,aws_s3_bucket.this,aws_s3_bucket,/CTX-02/context_a/main.tf,CTX-02/context_a/main.tf,77,80,,,,OUT_OF_SCOPE,,S3 event notification control,,dev,low,low
785a340131025c05,fe97e665c0474b40,CTX-02-B,CTX-02,context_b,AIG-01054,CKV2_AWS_62,Ensure S3 buckets should have event notifications enabled,aws_s3_bucket.this,aws_s3_bucket.this,aws_s3_bucket,/CTX-02/context_b/main.tf,CTX-02/context_b/main.tf,77,80,,,,OUT_OF_SCOPE,,S3 event notification control,,prod,high,high
d2acc2e5da0a1119,385b47dfa09bb515,CTX-06-A,CTX-06,context_a,EXT-01,CKV2_AWS_62,Ensure S3 buckets should have event notifications enabled,aws_s3_bucket.target,aws_s3_bucket.target,aws_s3_bucket,/CTX-06/context_a/main.tf,CTX-06/context_a/main.tf,20,22,,,,OUT_OF_SCOPE,,S3 event notification control,,dev,low,low
2e0d21273875b263,9be6f8ba9f89251d,CTX-06-B,CTX-06,context_b,EXT-01,CKV2_AWS_62,Ensure S3 buckets should have event notifications enabled,aws_s3_bucket.target,aws_s3_bucket.target,aws_s3_bucket,/CTX-06/context_b/main.tf,CTX-06/context_b/main.tf,20,22,,,,OUT_OF_SCOPE,,S3 event notification control,,prod,high,high
6396ba5738ba79d7,293b7104025951ee,CTX-10-A,CTX-10,context_a,EXT-07,CKV2_AWS_62,Ensure S3 buckets should have event notifications enabled,aws_s3_bucket.logs,aws_s3_bucket.logs,aws_s3_bucket,/CTX-10/context_a/main.tf,CTX-10/context_a/main.tf,20,22,,,,OUT_OF_SCOPE,,S3 event notification control,,dev,low,low
e6daaabdc08baf99,cfdcfff6c3ae5f54,CTX-10-A,CTX-10,context_a,EXT-07,CKV2_AWS_62,Ensure S3 buckets should have event notifications enabled,aws_s3_bucket.target,aws_s3_bucket.target,aws_s3_bucket,/CTX-10/context_a/main.tf,CTX-10/context_a/main.tf,24,26,,,,OUT_OF_SCOPE,,S3 event notification control,,dev,low,low
18e6fb1ca232ef94,d14fbc1d8f600454,CTX-10-B,CTX-10,context_b,EXT-07,CKV2_AWS_62,Ensure S3 buckets should have event notifications enabled,aws_s3_bucket.logs,aws_s3_bucket.logs,aws_s3_bucket,/CTX-10/context_b/main.tf,CTX-10/context_b/main.tf,20,22,,,,OUT_OF_SCOPE,,S3 event notification control,,prod,high,high
03e2789ba9e134fe,0d5b9a66d3cc4ecb,CTX-10-B,CTX-10,context_b,EXT-07,CKV2_AWS_62,Ensure S3 buckets should have event notifications enabled,aws_s3_bucket.target,aws_s3_bucket.target,aws_s3_bucket,/CTX-10/context_b/main.tf,CTX-10/context_b/main.tf,24,26,,,,OUT_OF_SCOPE,,S3 event notification control,,prod,high,high
186d5a6e16a83c87,0c086795d5ea5677,CTX-03-A,CTX-03,context_a,AIG-02626,CKV2_AWS_11,Ensure VPC flow logging is enabled in all VPCs,aws_vpc.main,aws_vpc.main,aws_vpc,/CTX-03/context_a/main.tf,CTX-03/context_a/main.tf,14,22,,MEDIUM,2,IN_SCOPE,CAT-08,VPC flow logging is a logging control and falls under Missing encryption / logging.,Missing VPC flow logging control,dev,low,low
37b7203fc44dd498,fbacbbcd21277ad5,CTX-03-B,CTX-03,context_b,AIG-02626,CKV2_AWS_11,Ensure VPC flow logging is enabled in all VPCs,aws_vpc.main,aws_vpc.main,aws_vpc,/CTX-03/context_b/main.tf,CTX-03/context_b/main.tf,14,22,,MEDIUM,2,IN_SCOPE,CAT-08,VPC flow logging is a logging control and falls under Missing encryption / logging.,Missing VPC flow logging control,prod,high,high
2d00c246b11ce1d1,979767190a7cdd7b,CTX-04-A,CTX-04,context_a,AIG-03130,CKV2_AWS_11,Ensure VPC flow logging is enabled in all VPCs,aws_vpc.main,aws_vpc.main,aws_vpc,/CTX-04/context_a/main.tf,CTX-04/context_a/main.tf,5,7,,MEDIUM,2,IN_SCOPE,CAT-08,VPC flow logging is a logging control and falls under Missing encryption / logging.,Missing VPC flow logging control,dev,low,low
e3cfc847b6820230,6085077ea6a494db,CTX-04-B,CTX-04,context_b,AIG-03130,CKV2_AWS_11,Ensure VPC flow logging is enabled in all VPCs,aws_vpc.main,aws_vpc.main,aws_vpc,/CTX-04/context_b/main.tf,CTX-04/context_b/main.tf,5,7,,MEDIUM,2,IN_SCOPE,CAT-08,VPC flow logging is a logging control and falls under Missing encryption / logging.,Missing VPC flow logging control,prod,high,high
381b1eaf8c8024c9,1f16810e2f6d99c5,CTX-09-A,CTX-09,context_a,EXT-05,CKV2_AWS_11,Ensure VPC flow logging is enabled in all VPCs,aws_vpc.target,aws_vpc.target,aws_vpc,/CTX-09/context_a/main.tf,CTX-09/context_a/main.tf,24,26,,MEDIUM,2,IN_SCOPE,CAT-08,VPC flow logging is a logging control and falls under Missing encryption / logging.,Missing VPC flow logging control,dev,low,low
75efbfda2dec9d94,9771de2afa844486,CTX-09-B,CTX-09,context_b,EXT-05,CKV2_AWS_11,Ensure VPC flow logging is enabled in all VPCs,aws_vpc.target,aws_vpc.target,aws_vpc,/CTX-09/context_b/main.tf,CTX-09/context_b/main.tf,24,26,,MEDIUM,2,IN_SCOPE,CAT-08,VPC flow logging is a logging control and falls under Missing encryption / logging.,Missing VPC flow logging control,prod,high,high
6198e145e563222c,d3c9f7d0427c86c3,CTX-01-A,CTX-01,context_a,AIG-00526,CKV2_AWS_64,Ensure KMS key Policy is defined,aws_kms_key.s3_access_logs_key,aws_kms_key.s3_access_logs_key,aws_kms_key,/CTX-01/context_a/main.tf,CTX-01/context_a/main.tf,46,51,,,,OUT_OF_SCOPE,,"KMS key policy definition is a key-policy governance control, not the predefined encryption-control category.",,dev,low,low
06e1ed287ba6fd0c,16163ac6b892d4b9,CTX-01-A,CTX-01,context_a,AIG-00526,CKV2_AWS_64,Ensure KMS key Policy is defined,aws_kms_key.s3_main_key,aws_kms_key.s3_main_key,aws_kms_key,/CTX-01/context_a/main.tf,CTX-01/context_a/main.tf,53,58,,,,OUT_OF_SCOPE,,"KMS key policy definition is a key-policy governance control, not the predefined encryption-control category.",,dev,low,low
4ca3710a3d741513,c4bc0f2e40a441d8,CTX-01-B,CTX-01,context_b,AIG-00526,CKV2_AWS_64,Ensure KMS key Policy is defined,aws_kms_key.s3_access_logs_key,aws_kms_key.s3_access_logs_key,aws_kms_key,/CTX-01/context_b/main.tf,CTX-01/context_b/main.tf,46,51,,,,OUT_OF_SCOPE,,"KMS key policy definition is a key-policy governance control, not the predefined encryption-control category.",,prod,high,high
f01c95ace4f7219e,dbd013d39f72a787,CTX-01-B,CTX-01,context_b,AIG-00526,CKV2_AWS_64,Ensure KMS key Policy is defined,aws_kms_key.s3_main_key,aws_kms_key.s3_main_key,aws_kms_key,/CTX-01/context_b/main.tf,CTX-01/context_b/main.tf,53,58,,,,OUT_OF_SCOPE,,"KMS key policy definition is a key-policy governance control, not the predefined encryption-control category.",,prod,high,high
3436480769cb71b4,609726ff6b123074,CTX-08-A,CTX-08,context_a,EXT-04,CKV2_AWS_64,Ensure KMS key Policy is defined,aws_kms_key.target,aws_kms_key.target,aws_kms_key,/CTX-08/context_a/main.tf,CTX-08/context_a/main.tf,20,24,,,,OUT_OF_SCOPE,,"KMS key policy definition is a key-policy governance control, not the predefined encryption-control category.",,dev,low,low
16bab946183bf3ba,5530f3471d2e8293,CTX-08-B,CTX-08,context_b,EXT-04,CKV2_AWS_64,Ensure KMS key Policy is defined,aws_kms_key.target,aws_kms_key.target,aws_kms_key,/CTX-08/context_b/main.tf,CTX-08/context_b/main.tf,20,24,,,,OUT_OF_SCOPE,,"KMS key policy definition is a key-policy governance control, not the predefined encryption-control category.",,prod,high,high
20bc0cb9ed3951f9,92933b1353821a99,CTX-03-A,CTX-03,context_a,AIG-02626,CKV2_AWS_12,Ensure the default security group of every VPC restricts all traffic,aws_vpc.main,aws_vpc.main,aws_vpc,/CTX-03/context_a/main.tf,CTX-03/context_a/main.tf,14,22,,,,OUT_OF_SCOPE,,Default security-group hardening is broader than the predefined Security Group 0.0.0.0/0 category.,,dev,low,low
aaf6ea936e0a115d,6402e86f48f1397a,CTX-03-B,CTX-03,context_b,AIG-02626,CKV2_AWS_12,Ensure the default security group of every VPC restricts all traffic,aws_vpc.main,aws_vpc.main,aws_vpc,/CTX-03/context_b/main.tf,CTX-03/context_b/main.tf,14,22,,,,OUT_OF_SCOPE,,Default security-group hardening is broader than the predefined Security Group 0.0.0.0/0 category.,,prod,high,high
c8ac570ab9144a7c,0695cf04ca590232,CTX-04-A,CTX-04,context_a,AIG-03130,CKV2_AWS_12,Ensure the default security group of every VPC restricts all traffic,aws_vpc.main,aws_vpc.main,aws_vpc,/CTX-04/context_a/main.tf,CTX-04/context_a/main.tf,5,7,,,,OUT_OF_SCOPE,,Default security-group hardening is broader than the predefined Security Group 0.0.0.0/0 category.,,dev,low,low
6400a39ab8dcb802,c473c2b5535ac660,CTX-04-B,CTX-04,context_b,AIG-03130,CKV2_AWS_12,Ensure the default security group of every VPC restricts all traffic,aws_vpc.main,aws_vpc.main,aws_vpc,/CTX-04/context_b/main.tf,CTX-04/context_b/main.tf,5,7,,,,OUT_OF_SCOPE,,Default security-group hardening is broader than the predefined Security Group 0.0.0.0/0 category.,,prod,high,high
dc0cba6ab0143804,56de22cd2b0c111f,CTX-09-A,CTX-09,context_a,EXT-05,CKV2_AWS_12,Ensure the default security group of every VPC restricts all traffic,aws_vpc.target,aws_vpc.target,aws_vpc,/CTX-09/context_a/main.tf,CTX-09/context_a/main.tf,24,26,,,,OUT_OF_SCOPE,,Default security-group hardening is broader than the predefined Security Group 0.0.0.0/0 category.,,dev,low,low
07283d70a52a05e7,02d65e4b82d7f47c,CTX-09-B,CTX-09,context_b,EXT-05,CKV2_AWS_12,Ensure the default security group of every VPC restricts all traffic,aws_vpc.target,aws_vpc.target,aws_vpc,/CTX-09/context_b/main.tf,CTX-09/context_b/main.tf,24,26,,,,OUT_OF_SCOPE,,Default security-group hardening is broader than the predefined Security Group 0.0.0.0/0 category.,,prod,high,high
e080d1cdb989c148,7b59e1e3a52f08fc,CTX-06-A,CTX-06,context_a,EXT-01,CKV2_AWS_6,Ensure that S3 bucket has a Public Access block,aws_s3_bucket.target,aws_s3_bucket.target,aws_s3_bucket,/CTX-06/context_a/main.tf,CTX-06/context_a/main.tf,20,22,,,,OUT_OF_SCOPE,,"S3 public-access-block control, not direct public exposure",,dev,low,low
aede715355eed3cc,2c4453a7536e51bb,CTX-06-B,CTX-06,context_b,EXT-01,CKV2_AWS_6,Ensure that S3 bucket has a Public Access block,aws_s3_bucket.target,aws_s3_bucket.target,aws_s3_bucket,/CTX-06/context_b/main.tf,CTX-06/context_b/main.tf,20,22,,,,OUT_OF_SCOPE,,"S3 public-access-block control, not direct public exposure",,prod,high,high
6f0740c07f454ac8,0f9325a67fe6fa48,CTX-10-A,CTX-10,context_a,EXT-07,CKV2_AWS_6,Ensure that S3 bucket has a Public Access block,aws_s3_bucket.logs,aws_s3_bucket.logs,aws_s3_bucket,/CTX-10/context_a/main.tf,CTX-10/context_a/main.tf,20,22,,,,OUT_OF_SCOPE,,"S3 public-access-block control, not direct public exposure",,dev,low,low
5d4a598180b0160b,484766021ac47db8,CTX-10-A,CTX-10,context_a,EXT-07,CKV2_AWS_6,Ensure that S3 bucket has a Public Access block,aws_s3_bucket.target,aws_s3_bucket.target,aws_s3_bucket,/CTX-10/context_a/main.tf,CTX-10/context_a/main.tf,24,26,,,,OUT_OF_SCOPE,,"S3 public-access-block control, not direct public exposure",,dev,low,low
2f74186dd276f386,aedbdbbc5713aa71,CTX-10-B,CTX-10,context_b,EXT-07,CKV2_AWS_6,Ensure that S3 bucket has a Public Access block,aws_s3_bucket.logs,aws_s3_bucket.logs,aws_s3_bucket,/CTX-10/context_b/main.tf,CTX-10/context_b/main.tf,20,22,,,,OUT_OF_SCOPE,,"S3 public-access-block control, not direct public exposure",,prod,high,high
2bba07ebd521b9fd,abe19e56a0cff0ce,CTX-10-B,CTX-10,context_b,EXT-07,CKV2_AWS_6,Ensure that S3 bucket has a Public Access block,aws_s3_bucket.target,aws_s3_bucket.target,aws_s3_bucket,/CTX-10/context_b/main.tf,CTX-10/context_b/main.tf,24,26,,,,OUT_OF_SCOPE,,"S3 public-access-block control, not direct public exposure",,prod,high,high
b8a0c501b0eff98e,3c8a5e604ac41e37,CTX-06-A,CTX-06,context_a,EXT-01,CKV_AWS_21,Ensure all data stored in the S3 bucket have versioning enabled,aws_s3_bucket.target,aws_s3_bucket.target,aws_s3_bucket,/CTX-06/context_a/main.tf,CTX-06/context_a/main.tf,20,22,,,,OUT_OF_SCOPE,,S3 versioning control,,dev,low,low
61e3b5fdbaba5b84,4916532a3eecab3e,CTX-06-B,CTX-06,context_b,EXT-01,CKV_AWS_21,Ensure all data stored in the S3 bucket have versioning enabled,aws_s3_bucket.target,aws_s3_bucket.target,aws_s3_bucket,/CTX-06/context_b/main.tf,CTX-06/context_b/main.tf,20,22,,,,OUT_OF_SCOPE,,S3 versioning control,,prod,high,high
c8253de794ad00b7,72f70bc7ecd300fa,CTX-10-A,CTX-10,context_a,EXT-07,CKV_AWS_21,Ensure all data stored in the S3 bucket have versioning enabled,aws_s3_bucket.logs,aws_s3_bucket.logs,aws_s3_bucket,/CTX-10/context_a/main.tf,CTX-10/context_a/main.tf,20,22,,,,OUT_OF_SCOPE,,S3 versioning control,,dev,low,low
ee8847c760c7386d,2bea10de17df584e,CTX-10-A,CTX-10,context_a,EXT-07,CKV_AWS_21,Ensure all data stored in the S3 bucket have versioning enabled,aws_s3_bucket.target,aws_s3_bucket.target,aws_s3_bucket,/CTX-10/context_a/main.tf,CTX-10/context_a/main.tf,24,26,,,,OUT_OF_SCOPE,,S3 versioning control,,dev,low,low
b725a8cd6146cf00,4c0e218becda7b22,CTX-10-B,CTX-10,context_b,EXT-07,CKV_AWS_21,Ensure all data stored in the S3 bucket have versioning enabled,aws_s3_bucket.logs,aws_s3_bucket.logs,aws_s3_bucket,/CTX-10/context_b/main.tf,CTX-10/context_b/main.tf,20,22,,,,OUT_OF_SCOPE,,S3 versioning control,,prod,high,high
4c4c902ff6cadc54,475c9dff3e652eda,CTX-10-B,CTX-10,context_b,EXT-07,CKV_AWS_21,Ensure all data stored in the S3 bucket have versioning enabled,aws_s3_bucket.target,aws_s3_bucket.target,aws_s3_bucket,/CTX-10/context_b/main.tf,CTX-10/context_b/main.tf,24,26,,,,OUT_OF_SCOPE,,S3 versioning control,,prod,high,high
20686c0dfc2b44a5,1a02eefdc983c933,CTX-01-A,CTX-01,context_a,AIG-00526,CKV_AWS_144,Ensure that S3 bucket has cross-region replication enabled,aws_s3_bucket.access_logs,aws_s3_bucket.access_logs,aws_s3_bucket,/CTX-01/context_a/main.tf,CTX-01/context_a/main.tf,65,68,,,,OUT_OF_SCOPE,,S3 cross-region replication control,,dev,low,low
54b7a46eaca80108,02d9fd57cf2ed0fd,CTX-01-A,CTX-01,context_a,AIG-00526,CKV_AWS_144,Ensure that S3 bucket has cross-region replication enabled,aws_s3_bucket.main,aws_s3_bucket.main,aws_s3_bucket,/CTX-01/context_a/main.tf,CTX-01/context_a/main.tf,130,133,,,,OUT_OF_SCOPE,,S3 cross-region replication control,,dev,low,low
e6e235f8b5515cf2,99514d807d0b6e82,CTX-01-B,CTX-01,context_b,AIG-00526,CKV_AWS_144,Ensure that S3 bucket has cross-region replication enabled,aws_s3_bucket.access_logs,aws_s3_bucket.access_logs,aws_s3_bucket,/CTX-01/context_b/main.tf,CTX-01/context_b/main.tf,65,68,,,,OUT_OF_SCOPE,,S3 cross-region replication control,,prod,high,high
3a4132722a5ef527,edaa23ac9c29d3ad,CTX-01-B,CTX-01,context_b,AIG-00526,CKV_AWS_144,Ensure that S3 bucket has cross-region replication enabled,aws_s3_bucket.main,aws_s3_bucket.main,aws_s3_bucket,/CTX-01/context_b/main.tf,CTX-01/context_b/main.tf,130,133,,,,OUT_OF_SCOPE,,S3 cross-region replication control,,prod,high,high
0c94cac47d17f6ec,c2eb3ddc11bf85c2,CTX-02-A,CTX-02,context_a,AIG-01054,CKV_AWS_144,Ensure that S3 bucket has cross-region replication enabled,aws_s3_bucket.this,aws_s3_bucket.this,aws_s3_bucket,/CTX-02/context_a/main.tf,CTX-02/context_a/main.tf,77,80,,,,OUT_OF_SCOPE,,S3 cross-region replication control,,dev,low,low
a8fe761f3072abe6,39bf2d5449030c54,CTX-02-B,CTX-02,context_b,AIG-01054,CKV_AWS_144,Ensure that S3 bucket has cross-region replication enabled,aws_s3_bucket.this,aws_s3_bucket.this,aws_s3_bucket,/CTX-02/context_b/main.tf,CTX-02/context_b/main.tf,77,80,,,,OUT_OF_SCOPE,,S3 cross-region replication control,,prod,high,high
14d3e009561ea5bc,d1a94b462b93b8a0,CTX-06-A,CTX-06,context_a,EXT-01,CKV_AWS_144,Ensure that S3 bucket has cross-region replication enabled,aws_s3_bucket.target,aws_s3_bucket.target,aws_s3_bucket,/CTX-06/context_a/main.tf,CTX-06/context_a/main.tf,20,22,,,,OUT_OF_SCOPE,,S3 cross-region replication control,,dev,low,low
0152625b1fef81df,737c43e4d988e247,CTX-06-B,CTX-06,context_b,EXT-01,CKV_AWS_144,Ensure that S3 bucket has cross-region replication enabled,aws_s3_bucket.target,aws_s3_bucket.target,aws_s3_bucket,/CTX-06/context_b/main.tf,CTX-06/context_b/main.tf,20,22,,,,OUT_OF_SCOPE,,S3 cross-region replication control,,prod,high,high
38690fe667ba08be,9338cacf41815034,CTX-10-A,CTX-10,context_a,EXT-07,CKV_AWS_144,Ensure that S3 bucket has cross-region replication enabled,aws_s3_bucket.logs,aws_s3_bucket.logs,aws_s3_bucket,/CTX-10/context_a/main.tf,CTX-10/context_a/main.tf,20,22,,,,OUT_OF_SCOPE,,S3 cross-region replication control,,dev,low,low
55783e4b8f1359d6,373c69302dfe1f9d,CTX-10-A,CTX-10,context_a,EXT-07,CKV_AWS_144,Ensure that S3 bucket has cross-region replication enabled,aws_s3_bucket.target,aws_s3_bucket.target,aws_s3_bucket,/CTX-10/context_a/main.tf,CTX-10/context_a/main.tf,24,26,,,,OUT_OF_SCOPE,,S3 cross-region replication control,,dev,low,low
52db39ab4b029e4b,fb8b49aee3172943,CTX-10-B,CTX-10,context_b,EXT-07,CKV_AWS_144,Ensure that S3 bucket has cross-region replication enabled,aws_s3_bucket.logs,aws_s3_bucket.logs,aws_s3_bucket,/CTX-10/context_b/main.tf,CTX-10/context_b/main.tf,20,22,,,,OUT_OF_SCOPE,,S3 cross-region replication control,,prod,high,high
99fd43441dce2d22,daad559a805ab91f,CTX-10-B,CTX-10,context_b,EXT-07,CKV_AWS_144,Ensure that S3 bucket has cross-region replication enabled,aws_s3_bucket.target,aws_s3_bucket.target,aws_s3_bucket,/CTX-10/context_b/main.tf,CTX-10/context_b/main.tf,24,26,,,,OUT_OF_SCOPE,,S3 cross-region replication control,,prod,high,high
5d1cfba8d38725b9,072a734d5f3fea9e,CTX-06-A,CTX-06,context_a,EXT-01,CKV_AWS_145,Ensure that S3 buckets are encrypted with KMS by default,aws_s3_bucket.target,aws_s3_bucket.target,aws_s3_bucket,/CTX-06/context_a/main.tf,CTX-06/context_a/main.tf,20,22,,MEDIUM,2,IN_SCOPE,CAT-08,S3 encryption control,Missing S3 KMS encryption control,dev,low,low
